raceId,driverId,grid,positionOrder,statusId,circuitId,name,date,forename,surname,stop,lap,duration
1008,842,9,13,11,18,Brazilian Grand Prix,2018-11-11,Pierre,Gasly,1,22,23.757
1008,832,15,12,11,18,Brazilian Grand Prix,2018-11-11,Carlos,Sainz,1,25,23.939
1008,20,2,6,1,18,Brazilian Grand Prix,2018-11-11,Sebastian,Vettel,1,27,22.551
1008,838,20,14,11,18,Brazilian Grand Prix,2018-11-11,Stoffel,Vandoorne,1,28,22.618
1008,8,4,3,1,18,Brazilian Grand Prix,2018-11-11,Kimi,Räikkönen,1,31,22.766
1008,154,8,8,1,18,Brazilian Grand Prix,2018-11-11,Romain,Grosjean,1,32,23.403
1008,830,5,2,1,18,Brazilian Grand Prix,2018-11-11,Max,Verstappen,1,35,23.432
1008,844,7,7,1,18,Brazilian Grand Prix,2018-11-11,Charles,Leclerc,1,35,23.593
1008,817,11,4,1,18,Brazilian Grand Prix,2018-11-11,Daniel,Ricciardo,1,39,23.3
1008,815,12,10,11,18,Brazilian Grand Prix,2018-11-11,Sergio,Pérez,1,39,23.505
1008,839,18,15,11,18,Brazilian Grand Prix,2018-11-11,Esteban,Ocon,1,40,27.226
1008,825,10,9,1,18,Brazilian Grand Prix,2018-11-11,Kevin,Magnussen,1,41,23.115
1008,832,15,12,11,18,Brazilian Grand Prix,2018-11-11,Carlos,Sainz,2,48,23.77
1008,843,16,11,11,18,Brazilian Grand Prix,2018-11-11,Brendon,Hartley,1,49,23.422
1008,20,2,6,1,18,Brazilian Grand Prix,2018-11-11,Sebastian,Vettel,2,53,22.683
1008,4,17,17,12,18,Brazilian Grand Prix,2018-11-11,Fernando,Alonso,2,54,23.046
1008,839,18,15,11,18,Brazilian Grand Prix,2018-11-11,Esteban,Ocon,2,57,31.198
1008,822,3,5,1,18,Brazilian Grand Prix,2018-11-11,Valtteri,Bottas,2,59,22.727
1008,840,19,18,12,18,Brazilian Grand Prix,2018-11-11,Lance,Stroll,2,65,24.283
1029,817,11,6,1,18,Brazilian Grand Prix,2019-11-17,Daniel,Ricciardo,1,8,30.76
1029,815,15,9,1,18,Brazilian Grand Prix,2019-11-17,Sergio,Pérez,1,17,23.079
1029,1,3,7,1,18,Brazilian Grand Prix,2019-11-17,Lewis,Hamilton,1,20,22.882
1029,841,12,5,1,18,Brazilian Grand Prix,2019-11-17,Antonio,Giovinazzi,1,20,23.155
1029,9,19,16,11,18,Brazilian Grand Prix,2019-11-17,Robert,Kubica,1,20,23.861
1029,830,1,1,1,18,Brazilian Grand Prix,2019-11-17,Max,Verstappen,1,21,22.818
1029,8,8,4,1,18,Brazilian Grand Prix,2019-11-17,Kimi,Räikkönen,1,21,23.463
1029,842,6,2,1,18,Brazilian Grand Prix,2019-11-17,Pierre,Gasly,1,22,22.922
1029,826,16,10,1,18,Brazilian Grand Prix,2019-11-17,Daniil,Kvyat,1,23,22.759
1029,847,18,12,1,18,Brazilian Grand Prix,2019-11-17,George,Russell,1,23,22.5
1029,848,5,14,1,18,Brazilian Grand Prix,2019-11-17,Alexander,Albon,1,24,23.073
1029,20,2,17,4,18,Brazilian Grand Prix,2019-11-17,Sebastian,Vettel,1,25,23.039
1029,822,4,20,131,18,Brazilian Grand Prix,2019-11-17,Valtteri,Bottas,1,26,23.148
1029,154,7,13,1,18,Brazilian Grand Prix,2019-11-17,Romain,Grosjean,1,26,23.776
1029,846,10,8,1,18,Brazilian Grand Prix,2019-11-17,Lando,Norris,1,27,23.381
1029,807,13,15,1,18,Brazilian Grand Prix,2019-11-17,Nico,Hülkenberg,1,27,23.344
1029,825,9,11,1,18,Brazilian Grand Prix,2019-11-17,Kevin,Magnussen,1,27,23.891
1029,840,17,19,22,18,Brazilian Grand Prix,2019-11-17,Lance,Stroll,1,28,23.346
1029,844,14,18,4,18,Brazilian Grand Prix,2019-11-17,Charles,Leclerc,1,29,22.966
1029,832,20,3,1,18,Brazilian Grand Prix,2019-11-17,Carlos,Sainz,1,29,22.77
1029,9,19,16,11,18,Brazilian Grand Prix,2019-11-17,Robert,Kubica,2,36,29.268
1029,817,11,6,1,18,Brazilian Grand Prix,2019-11-17,Daniel,Ricciardo,2,40,29.491
1029,822,4,20,131,18,Brazilian Grand Prix,2019-11-17,Valtteri,Bottas,2,41,23.21
1029,1,3,7,1,18,Brazilian Grand Prix,2019-11-17,Lewis,Hamilton,2,43,23.088
1029,830,1,1,1,18,Brazilian Grand Prix,2019-11-17,Max,Verstappen,2,44,22.657
1029,807,13,15,1,18,Brazilian Grand Prix,2019-11-17,Nico,Hülkenberg,2,44,23.596
1029,815,15,9,1,18,Brazilian Grand Prix,2019-11-17,Sergio,Pérez,2,45,23.142
1029,841,12,5,1,18,Brazilian Grand Prix,2019-11-17,Antonio,Giovinazzi,2,46,23.524
1029,826,16,10,1,18,Brazilian Grand Prix,2019-11-17,Daniil,Kvyat,2,46,23.378
1029,842,6,2,1,18,Brazilian Grand Prix,2019-11-17,Pierre,Gasly,2,47,23.584
1029,8,8,4,1,18,Brazilian Grand Prix,2019-11-17,Kimi,Räikkönen,2,47,23.841
1029,20,2,17,4,18,Brazilian Grand Prix,2019-11-17,Sebastian,Vettel,2,49,23.138
1029,848,5,14,1,18,Brazilian Grand Prix,2019-11-17,Alexander,Albon,2,50,23.071
1029,830,1,1,1,18,Brazilian Grand Prix,2019-11-17,Max,Verstappen,3,54,22.593
1029,846,10,8,1,18,Brazilian Grand Prix,2019-11-17,Lando,Norris,2,53,23.355
1029,840,17,19,22,18,Brazilian Grand Prix,2019-11-17,Lance,Stroll,2,53,24.841
1029,825,9,11,1,18,Brazilian Grand Prix,2019-11-17,Kevin,Magnussen,2,53,23.479
1029,844,14,18,4,18,Brazilian Grand Prix,2019-11-17,Charles,Leclerc,2,54,23.042
1029,807,13,15,1,18,Brazilian Grand Prix,2019-11-17,Nico,Hülkenberg,3,53,22.747
1029,9,19,16,11,18,Brazilian Grand Prix,2019-11-17,Robert,Kubica,3,53,24.873
1029,847,18,12,1,18,Brazilian Grand Prix,2019-11-17,George,Russell,2,54,23.199
1029,154,7,13,1,18,Brazilian Grand Prix,2019-11-17,Romain,Grosjean,2,65,23.471
1029,1,3,7,1,18,Brazilian Grand Prix,2019-11-17,Lewis,Hamilton,3,66,23.06
1029,847,18,12,1,18,Brazilian Grand Prix,2019-11-17,George,Russell,3,66,22.441
1029,9,19,16,11,18,Brazilian Grand Prix,2019-11-17,Robert,Kubica,4,66,23.158
1071,846,5,10,11,18,São Paulo Grand Prix,2021-11-14,Lando,Norris,1,1,27.313
1071,852,15,15,11,18,São Paulo Grand Prix,2021-11-14,Yuki,Tsunoda,1,4,31.939
1071,847,17,13,11,18,São Paulo Grand Prix,2021-11-14,George,Russell,1,6,22.978
1071,852,15,15,11,18,São Paulo Grand Prix,2021-11-14,Yuki,Tsunoda,2,6,17.758
1071,846,5,10,11,18,São Paulo Grand Prix,2021-11-14,Lando,Norris,2,6,17.719
1071,830,2,2,1,18,São Paulo Grand Prix,2021-11-14,Max,Verstappen,1,7,17.916
1071,815,4,4,1,18,São Paulo Grand Prix,2021-11-14,Sergio,Pérez,1,7,18.308
1071,1,10,1,1,18,São Paulo Grand Prix,2021-11-14,Lewis,Hamilton,1,7,17.91
1071,822,1,3,1,18,São Paulo Grand Prix,2021-11-14,Valtteri,Bottas,1,7,17.899
1071,844,6,5,1,18,São Paulo Grand Prix,2021-11-14,Charles,Leclerc,1,7,17.943
1071,832,3,6,1,18,São Paulo Grand Prix,2021-11-14,Carlos,Sainz,1,7,18.46
1071,20,9,11,11,18,São Paulo Grand Prix,2021-11-14,Sebastian,Vettel,1,7,18.107
1071,842,7,7,11,18,São Paulo Grand Prix,2021-11-14,Pierre,Gasly,1,7,19.439
1071,839,8,8,11,18,São Paulo Grand Prix,2021-11-14,Esteban,Ocon,1,7,19.285
1071,817,11,19,75,18,São Paulo Grand Prix,2021-11-14,Daniel,Ricciardo,1,7,19.732
1071,4,12,9,11,18,São Paulo Grand Prix,2021-11-14,Fernando,Alonso,1,7,17.751
1071,840,14,20,130,18,São Paulo Grand Prix,2021-11-14,Lance,Stroll,1,7,17.948
1071,841,13,14,11,18,São Paulo Grand Prix,2021-11-14,Antonio,Giovinazzi,1,7,17.713
1071,853,19,17,12,18,São Paulo Grand Prix,2021-11-14,Nikita,Mazepin,1,7,17.995
1071,854,18,18,12,18,São Paulo Grand Prix,2021-11-14,Mick,Schumacher,1,7,17.861
1071,849,16,16,11,18,São Paulo Grand Prix,2021-11-14,Nicholas,Latifi,1,7,18.153
1071,8,0,12,11,18,São Paulo Grand Prix,2021-11-14,Kimi,Räikkönen,1,7,18.327
1071,847,17,13,11,18,São Paulo Grand Prix,2021-11-14,George,Russell,2,7,20.844
1071,852,15,15,11,18,São Paulo Grand Prix,2021-11-14,Yuki,Tsunoda,3,7,17.711
1071,846,5,10,11,18,São Paulo Grand Prix,2021-11-14,Lando,Norris,3,7,17.673000000000002
1071,830,2,2,1,18,São Paulo Grand Prix,2021-11-14,Max,Verstappen,2,8,17.807
1071,815,4,4,1,18,São Paulo Grand Prix,2021-11-14,Sergio,Pérez,2,8,18.136
1071,1,10,1,1,18,São Paulo Grand Prix,2021-11-14,Lewis,Hamilton,2,8,18.66
1071,822,1,3,1,18,São Paulo Grand Prix,2021-11-14,Valtteri,Bottas,2,8,17.837
1071,844,6,5,1,18,São Paulo Grand Prix,2021-11-14,Charles,Leclerc,2,8,17.771
1071,832,3,6,1,18,São Paulo Grand Prix,2021-11-14,Carlos,Sainz,2,8,18.373
1071,20,9,11,11,18,São Paulo Grand Prix,2021-11-14,Sebastian,Vettel,2,8,17.896
1071,842,7,7,11,18,São Paulo Grand Prix,2021-11-14,Pierre,Gasly,2,8,18.608
1071,839,8,8,11,18,São Paulo Grand Prix,2021-11-14,Esteban,Ocon,2,8,17.818
1071,817,11,19,75,18,São Paulo Grand Prix,2021-11-14,Daniel,Ricciardo,2,8,18.347
1071,4,12,9,11,18,São Paulo Grand Prix,2021-11-14,Fernando,Alonso,2,8,17.705
1071,840,14,20,130,18,São Paulo Grand Prix,2021-11-14,Lance,Stroll,2,8,17.935
1071,841,13,14,11,18,São Paulo Grand Prix,2021-11-14,Antonio,Giovinazzi,2,8,17.929
1071,853,19,17,12,18,São Paulo Grand Prix,2021-11-14,Nikita,Mazepin,2,8,18.467
1071,854,18,18,12,18,São Paulo Grand Prix,2021-11-14,Mick,Schumacher,2,8,18.588
1071,849,16,16,11,18,São Paulo Grand Prix,2021-11-14,Nicholas,Latifi,2,8,18.784
1071,8,0,12,11,18,São Paulo Grand Prix,2021-11-14,Kimi,Räikkönen,2,8,18.763
1071,847,17,13,11,18,São Paulo Grand Prix,2021-11-14,George,Russell,3,8,18.179
1071,852,15,15,11,18,São Paulo Grand Prix,2021-11-14,Yuki,Tsunoda,4,8,18.499
1071,846,5,10,11,18,São Paulo Grand Prix,2021-11-14,Lando,Norris,4,8,19.176
1071,854,18,18,12,18,São Paulo Grand Prix,2021-11-14,Mick,Schumacher,3,11,41.173
1071,849,16,16,11,18,São Paulo Grand Prix,2021-11-14,Nicholas,Latifi,3,13,22.936
1071,840,14,20,130,18,São Paulo Grand Prix,2021-11-14,Lance,Stroll,3,22,24.997
1071,842,7,7,11,18,São Paulo Grand Prix,2021-11-14,Pierre,Gasly,3,25,23.116
1071,1,10,1,1,18,São Paulo Grand Prix,2021-11-14,Lewis,Hamilton,3,26,22.69
1071,832,3,6,1,18,São Paulo Grand Prix,2021-11-14,Carlos,Sainz,3,26,23.321
1071,830,2,2,1,18,São Paulo Grand Prix,2021-11-14,Max,Verstappen,3,27,22.722
1071,844,6,5,1,18,São Paulo Grand Prix,2021-11-14,Charles,Leclerc,3,27,22.667
1071,815,4,4,1,18,São Paulo Grand Prix,2021-11-14,Sergio,Pérez,3,28,23.165
1071,20,9,11,11,18,São Paulo Grand Prix,2021-11-14,Sebastian,Vettel,3,28,24.464
1071,8,0,12,11,18,São Paulo Grand Prix,2021-11-14,Kimi,Räikkönen,3,28,23.541
1071,841,13,14,11,18,São Paulo Grand Prix,2021-11-14,Antonio,Giovinazzi,3,29,23.618
1071,822,1,3,1,18,São Paulo Grand Prix,2021-11-14,Valtteri,Bottas,3,30,23.263
1071,854,18,18,12,18,São Paulo Grand Prix,2021-11-14,Mick,Schumacher,4,29,25.597
1071,817,11,19,75,18,São Paulo Grand Prix,2021-11-14,Daniel,Ricciardo,3,30,22.839
1071,839,8,8,11,18,São Paulo Grand Prix,2021-11-14,Esteban,Ocon,3,30,23.504
1071,4,12,9,11,18,São Paulo Grand Prix,2021-11-14,Fernando,Alonso,3,34,24.375
1071,853,19,17,12,18,São Paulo Grand Prix,2021-11-14,Nikita,Mazepin,3,34,23.546
1071,846,5,10,11,18,São Paulo Grand Prix,2021-11-14,Lando,Norris,5,37,24.211
1071,852,15,15,11,18,São Paulo Grand Prix,2021-11-14,Yuki,Tsunoda,5,39,35.416
1071,849,16,16,11,18,São Paulo Grand Prix,2021-11-14,Nicholas,Latifi,4,39,22.958
1071,830,2,2,1,18,São Paulo Grand Prix,2021-11-14,Max,Verstappen,4,40,22.766
1071,822,1,3,1,18,São Paulo Grand Prix,2021-11-14,Valtteri,Bottas,4,41,22.856
1071,847,17,13,11,18,São Paulo Grand Prix,2021-11-14,George,Russell,4,41,23.132
1071,815,4,4,1,18,São Paulo Grand Prix,2021-11-14,Sergio,Pérez,4,42,22.656
1071,841,13,14,11,18,São Paulo Grand Prix,2021-11-14,Antonio,Giovinazzi,4,42,22.83
1071,1,10,1,1,18,São Paulo Grand Prix,2021-11-14,Lewis,Hamilton,4,43,22.664
1071,842,7,7,11,18,São Paulo Grand Prix,2021-11-14,Pierre,Gasly,4,51,23.039
1071,844,6,5,1,18,São Paulo Grand Prix,2021-11-14,Charles,Leclerc,4,52,23.064
1071,8,0,12,11,18,São Paulo Grand Prix,2021-11-14,Kimi,Räikkönen,4,52,22.666
1071,832,3,6,1,18,São Paulo Grand Prix,2021-11-14,Carlos,Sainz,4,53,22.745
1071,20,9,11,11,18,São Paulo Grand Prix,2021-11-14,Sebastian,Vettel,4,55,22.978
1071,854,18,18,12,18,São Paulo Grand Prix,2021-11-14,Mick,Schumacher,5,61,24.627
1071,815,4,4,1,18,São Paulo Grand Prix,2021-11-14,Sergio,Pérez,5,69,22.916
1095,848,19,15,1,18,Brazilian Grand Prix,2022-11-13,Alexander,Albon,1,4,24.361
1095,830,3,6,1,18,Brazilian Grand Prix,2022-11-13,Max,Verstappen,1,7,30.942
1095,844,5,4,1,18,Brazilian Grand Prix,2022-11-13,Charles,Leclerc,1,7,30.08
1095,4,17,5,1,18,Brazilian Grand Prix,2022-11-13,Fernando,Alonso,1,14,23.478
1095,855,13,12,1,18,Brazilian Grand Prix,2022-11-13,Guanyu,Zhou,1,16,24.332
1095,832,7,3,1,18,Brazilian Grand Prix,2022-11-13,Carlos,Sainz,1,17,25.206
1095,842,10,14,1,18,Brazilian Grand Prix,2022-11-13,Pierre,Gasly,1,19,23.46
1095,852,0,17,11,18,Brazilian Grand Prix,2022-11-13,Yuki,Tsunoda,1,20,23.287
1095,849,18,16,1,18,Brazilian Grand Prix,2022-11-13,Nicholas,Latifi,1,20,28.807
1095,844,5,4,1,18,Brazilian Grand Prix,2022-11-13,Charles,Leclerc,2,21,23.172
1095,815,4,7,1,18,Brazilian Grand Prix,2022-11-13,Sergio,Pérez,1,23,22.869
1095,830,3,6,1,18,Brazilian Grand Prix,2022-11-13,Max,Verstappen,2,23,31.682
1095,847,1,1,1,18,Brazilian Grand Prix,2022-11-13,George,Russell,1,24,23.521
1095,846,6,18,6,18,Brazilian Grand Prix,2022-11-13,Lando,Norris,1,24,29.338
1095,822,14,9,1,18,Brazilian Grand Prix,2022-11-13,Valtteri,Bottas,1,24,23.908
1095,839,16,8,1,18,Brazilian Grand Prix,2022-11-13,Esteban,Ocon,1,24,23.868
1095,854,12,13,1,18,Brazilian Grand Prix,2022-11-13,Mick,Schumacher,1,24,24.487
1095,848,19,15,1,18,Brazilian Grand Prix,2022-11-13,Alexander,Albon,2,25,23.352
1095,20,9,11,1,18,Brazilian Grand Prix,2022-11-13,Sebastian,Vettel,1,26,24.248
1095,1,2,2,1,18,Brazilian Grand Prix,2022-11-13,Lewis,Hamilton,1,29,24.081
1095,840,15,10,1,18,Brazilian Grand Prix,2022-11-13,Lance,Stroll,1,29,23.469
1095,849,18,16,1,18,Brazilian Grand Prix,2022-11-13,Nicholas,Latifi,2,32,24.292
1095,4,17,5,1,18,Brazilian Grand Prix,2022-11-13,Fernando,Alonso,2,35,28.855
1095,842,10,14,1,18,Brazilian Grand Prix,2022-11-13,Pierre,Gasly,2,35,23.328
1095,832,7,3,1,18,Brazilian Grand Prix,2022-11-13,Carlos,Sainz,2,36,23.483
1095,855,13,12,1,18,Brazilian Grand Prix,2022-11-13,Guanyu,Zhou,2,37,25.111
1095,852,0,17,11,18,Brazilian Grand Prix,2022-11-13,Yuki,Tsunoda,2,40,23.645
1095,844,5,4,1,18,Brazilian Grand Prix,2022-11-13,Charles,Leclerc,3,44,23.124
1095,822,14,9,1,18,Brazilian Grand Prix,2022-11-13,Valtteri,Bottas,2,45,24.616
1095,20,9,11,1,18,Brazilian Grand Prix,2022-11-13,Sebastian,Vettel,2,45,24.028
1095,846,6,18,6,18,Brazilian Grand Prix,2022-11-13,Lando,Norris,2,45,24.669
1095,854,12,13,1,18,Brazilian Grand Prix,2022-11-13,Mick,Schumacher,2,46,25.156
1095,815,4,7,1,18,Brazilian Grand Prix,2022-11-13,Sergio,Pérez,2,47,23.152
1095,839,16,8,1,18,Brazilian Grand Prix,2022-11-13,Esteban,Ocon,2,47,24.445
1095,848,19,15,1,18,Brazilian Grand Prix,2022-11-13,Alexander,Albon,3,47,23.322
1095,1,2,2,1,18,Brazilian Grand Prix,2022-11-13,Lewis,Hamilton,2,48,23.415
1095,830,3,6,1,18,Brazilian Grand Prix,2022-11-13,Max,Verstappen,3,48,24.102
1095,840,15,10,1,18,Brazilian Grand Prix,2022-11-13,Lance,Stroll,2,48,23.764
1095,847,1,1,1,18,Brazilian Grand Prix,2022-11-13,George,Russell,2,49,23.48
1095,4,17,5,1,18,Brazilian Grand Prix,2022-11-13,Fernando,Alonso,3,52,23.79
1095,842,10,14,1,18,Brazilian Grand Prix,2022-11-13,Pierre,Gasly,3,52,23.009
1095,832,7,3,1,18,Brazilian Grand Prix,2022-11-13,Carlos,Sainz,3,53,23.816
1095,849,18,16,1,18,Brazilian Grand Prix,2022-11-13,Nicholas,Latifi,3,52,23.64
1095,852,0,17,11,18,Brazilian Grand Prix,2022-11-13,Yuki,Tsunoda,3,54,23.635
